LGA,Ward,Polling Unit Name
Kirika Samma,Tsheguwa,Tasheguwa Pri. Sch./Tsheguwa I; Tasheguwa Pri. Sch. / Tsheguwa II; Kuit Pri. Sch./ Kuit; Garin Magaji/Garin Magaji; Kiramisau Pri. Sch./ Kiramisau; Garin Danmaina/Garin Danmaina; Rubba/Rubba; Garin Turaki; Malumawa/Malumawa
Kirika Samma,Tarabu,Turabu Pri. Sch. / Turabu I; Turabu Pri. Sch. /Turabu II; Turabu Dispensary/Turabu; Matarar Ganji Pri. Sch. / Matarar Ganji I; Matarar Ganji Pri. Sch. / Matarar Ganji II; Tuwankalta/Tuwankalta; Tandanu Pri. Sch. / Tandanu; Gudari/Gudari; Sunamu/Sunamu; Rigar Isah/Rigar Isah; Jannako / Jannako
Kiyawa,Abalago,Abalago Cikin Gari Pri. Sch.; Dispensary/Unguwar Barde; Gidan Aduwa; Barebari; Debi/Yalwa; Fiya Cikin Gari Pri. Sch.; Kadirawa Gabas/Yamma Pri. Sch.; Kalkutan Kudu; Gidan Mai Saje/Dubeni; Markiba/Bakata; Shatari Pri. Sch.
Kiyawa,Andaza,Andaza Cikin Gari Pri. Sch. I; Andaza Cikin Gari Pri. Sch. II; Duhuwa Waje/Ganduje Pri. Sch.; Gidan Taura/Barka; Kabobi/Boko; Lancheri/Tsotsawa/Yeldewa; Mabara Gabas Pri. Sch.; Yolal Pri. Sch.; Andaza Cikin Gari Yamma; Zurara/Raba
Kiyawa,Faki,Adambara Pri. Sch.; Akar Cikin Gari; Baure/Gidan Turaki; Dangoli Gabas; Dangoli Yamma Pri. Sch.; Fake Cikin Gari Gabas; Faki Yamma/J. Kyawa; Gidan Adede; Gidan Baye Pri. Sch.; Jangwara Pri. Sch.; Jibanin/Raba; Jigawar Kawari; Masaya/Chiwana; Gidan Kichina
Kiyawa,Guruduba,Ajawa Pri. Sch.; Dilake Pri. Sch.; Gidan Sauyi; Gurduba Bakwaire; Gurduba; Gurum Bayan Gari Pri. Sch; Jigawar Madakin Roko; Gidan Jeji; Kagadama Cikin Gari; Maratayi Cikin Gari; Majiyawa/Masanawa Pri. Sch.; Shuwarin Cikin Gari Gabas/Arewa Pri. Sch; Shuwarin Tsakiya/Kud Pri. Sch; Shuwarin Gabas/Arewa Pri. Sch; Shuwarin Kofar Fada
Kiyawa,Katuka,Kofar Mai Unguwar/Adamar; Gidan Sharu; Gidan Wake/Dangala; Jama'ar Isa Pri. Sch.; Karfawa/Walamanda Pri. Sch; Kargo/Yolal Pri. Sch.; Katuka Cikin Gari/Unguwar Madaki; Kwara Pri. Sch.; Harba/Munnu Cikin Gari; Nafara Pri. Sch; Katunka Unguwar Madaki
Kiyawa,Kiyawa,Gidan Dachi/Bakinka Naka; Gwaraji Pri. Sch.; Jama'ar Gabas/Yamma I; Jama'ar Gabas/Yamma II; Kanoke/Gidan Kaji; Rimi/Primary School; Sabon Gari Kanti Yamma; Sabon Gari Tsangayawa; Tunannan Pri. Sch.; Ts Angaya Gabas/Yamma; Tsame Gabas/Yamma; Zango Gabas/Yamm Pri. Sch.; Zakirai Gabas/Arewa Pri. Sch.; Zakirai Yamma; Kofar Fad A/Zakirai Yamma; Tuje; Jama'a Arewa
Kiyawa,Kwanda,Agayen Gide Pri. Sch.; Danfusan Pri. Sch.; Dangu/Gwadi; Gauyo Pri. Sch.; Kofar Fada/Jauro Matta; Kalagari Kudu/Yamma; Karangiyar Tudu; Kwanda/Isari Pri. Sch; Lunkude
Kiyawa,Maje,Abarawa Primary School; Galadimawa/Karabe; Gidan Kaya; Haddori Cikin Gari Pri. Sch.; Kachallari/Bagel; Kagara Pri. Sch.; Ala'ar Kimba; Maje Cikin Gari Pri. Sch.; Miyawa/Dumbal; Turho Yamma Cikin Gari; Turho Gabas Pri. Sch.
Kiyawa,Tsurma,Ala'ar Kafawa; Chiromawa Pri. Sch.; Damawa Pri. Sch.; Kofar Fada/Fashauri; Gidan Mai Jima/Sarkin Baka; Gumelde Pri. Sch.; Gorumo/Akuwa Pri. Sch.; Karkashin Mai Dawa; Kwanyole/J. Dawa; Miyawa/Barnawa Pri. Sch.; Rigar Kofar/Kankarawa/K. Garu; Sabon Garin Hannare; Tsurma Waje/Gida Adana; Tsurma Gida Adana; Zak Waro Pri. Sch.
Maigatari,Balarabe,Balarabe Pri. Sch. Balarabe I; Balarabe Pri. Sch. Balarabe II; Danmanomi Pri. Sch Danmanomi; Garubji/Garubji; Tsuru Pri. Sch. Tsuru; Hardo Yando/Hardo Yando; Garin Kwalandi Pri Sch/Garin Kwalandi; Hardo Kato/Hardo Kato; Busuwa Pri. Sch. Busuwa I; Busuwa Pri. Sch. Busuwa II; Garin Galadima Pri. Sch. Garin Galadima; Dantalle Pri. Sch. Dantalle; Watakila Pri. Sch. Watakila; Dogan Gawo / Dogan Gawo; Makaddari/Makaddari; Danmanomi
Maigatari,Dankumbo,Dankumbo Pri. Sch. Dankumbo; Dansama/Dansama; Ladin Kane Pri. Sch. Ladin Kane; Kanka Ran Bakin Ruwa Pri. Sch. K/Bakin Ruwa; Dirani/Dirani; Dantakoke Pri. Sch. Dantakoke; Danbarno Pri. Sch. Danbarno; Kuka Tankiya Pri. Sch. Kuka Takiya; Zazzabau Pri. Sch. Zazzabau
Maigatari,Fulata,Fulata Pri. Sch. Fulata I; Fulata Pri. Sch. Fulata II; Gangara Pri. Sch Gangara; Shabarawa Pri. Sch. Shabarawa; Baran Gari Pri. Sch. Baran Gari; Kokon Bara Pri. Sch/Koran Bara; Matsarida / Matsarida
Maigatari,Galadi,Galadi Pri. Sch. Galadi Gari; Galadi Pri. Sch. Galadi Gabas; Shanya Babba Pri. Sch. Shanya; Shanyakarama Pri. Sch. Shanya Karama; Kwadage/Kwadage; Gago Pri. Sch. Gago; Karaye Pri. Sch. Karaye; Maikilili Pri. Sch. Maikilili; Dangwabro Pri. Sch. Dangwabro; Burku Pri. Sch. Burku; Hankaka/Hankaka; Garin Kwalandi/Garin Kwalandi; Masamar Jatau/Masama; Molori Pri. Sch. Molori
Maigatari,Jajeri,Jajeri Pri. Sch. Jajeri I; Jajeri Pri. Sch. Jajeri II; Garin Alh. Abba/Garin Alh. Abba; Maiduna/Maiduna; Banzari Pri. Sch. Banzari; Arbus Pri. Sch Arbus; Daudari Pri. Sch. Daudari; Fagen Kure/Fagen Kure; Kirilla/Kirilla; Hana Kango Pri. Sch. Hana Kango; Kwanar Daniya; Yardar Lautai
Maigatari,Kukayasku,Kukayasku Pri. Sch. Kuka Yasku I; Kuka Yasku Pri. Sch. Kuka Yasku II; Gangara/Gangara; Lallashi Pri. Sch. Lallashi; Dankalgo Pri. Sch. Dankalgo; Garin Kosau Pri. Sch. Garin Kosau; Tallbari Pri. Sch. Tallbari; Dan Sambo Pri. Sch. Dan Sambo; Kaya Jumu Pri. Sch. Kaya Jumu; Katika Pri. Sch. Katika I; Katika Pri. Sch. Katika II; Kangarwa Pri. Sch. Kangarwa; Babbar Daniya Pri. Sch Babar Daniya; Maitukufa Pri. Sch. Maitukufa; Tarana/Tarana; Alagarno Pri. Sch. Alagarno; Garin Haru/Garin Haru; Malam Aba/Malam Aba; Bakawa
Maigatari,Madana,Madana Pri. Sch. Madana; Dakido/Dakido; Kwanar Madana/Kwanar Madana; Maifari/Maifari; Malam Kwayam/Malam Kwayam; Tsirya Pri. Sch. Tsirya; Gindin Kura/Gindin Kura; Kadaita/Kadaita
Maigatari,Maigatari Arewa,A. B Islamiyya Pri. Sch. Kofar Arewa; Kofar Fada/Kofar Fada I; Kofar Fada/Kofar Fada II; Gidan Gawo/ Unguwar Alhaji I; Gidan Gawo/ Unguwar Alhaji II; Gidan Gawo/ Unguwar Alhaji III; Alasan Pri. Sch./Unguwar Yamma I; Alasan Pri. Sch./Unguwar Yamma II; Jobi Pri. Sch. Jobi I; Jobi Pri. Sch. Jobi II; Hardo Sale Pri. Sch. Hardo Sale; Maiguzumba Pri. Sch. Maiguzumba; Boarder Station; Tsohowar Kwata
Maigatari,Maigatari Kudu,Kofar Kudu S. Maja Pri. Sch. I; Kofar Kudu S. Maja Pri. Sch. II; Unguwar Waziri S. Maja Pri. Sch.; A. B Islammiyya Pri. Sch. Ung. Gabas I; A. B Islammiyya Pri. Sch. Ung. Gabas II; S. Maja Pri. Sch. Tsangaya I; S. Maja Pri. Sch. Tsangaya II; S. Maja Pri. Sch. Unguwar Dodo; Wanzamai Pri. Sch. Wanzamai; Hailundolai Pri. Sch. Hailundolai; Hardo Beti/ Hardo Beti; Hardo Yale/Hardo Yale; G. S. S Maigatari/Maigatari
Maigatari,Matoya,Matoya Pri. Sch. Matoya; Matsatsagi Pri. Sch. Matsatsagi; Hardo Miliyan/Hardo Miliyan; Garin Ladan Pri. Sch. Garin Ladan; Daguma Pri. Sch. Daguma; Tsani Pri. Sch. Tsani Tattari; Kankaran Shatima Pri. Sch. Kankaran I; Kankaran Shatima Pri. Sch. Kankaran II; Hardo Haruna/Hardo Haruna; Rago Pri. Sch. Rago; Alhaizai/Alhaizai; Hardo Bale Pri. Sch. Hardo Bale; Garmaka Pri. Sch Garmaka; Garewa/Garewa; Kogon Giwa Pri. Sch. Kogon Giwa; Hardo Gaga/Hardo Gaga; Garin Dauda/Garin Dauda; Tattari; Kandawan Bura
Maigatari,Turbus,Turbus Pri. Sch. Turbus; Mehassan Pri. Sch. Mehassan; Lawan Jana/Lawan Jana; Dawar Gada Pri. Sch. Dawar Gada; Kama Garin Loto P. S Kama; Takarda Pri. Sch. Takarda; Kabara Pri. Sch. Kabara; Hardo Manu/Hardo Manu; Kuka Yaskun Kalu Pri. Sch./Kukayaskun Kalu; Maida Gari/Maida
Malam Madori,Arki,Agin Pri. Sch Agin; Kofar Maigari/ Girdo; Kofar Maigari/Kufurdu; Kofar Maigari/ Shagariyo; Kofar Maigari/ Sorakin; Arki Pri. Sch. Arki; Tosarawan Yolan Pri. Sch. I; Tosarawan Yolan Pri. Sch. II; Kofar Maigari/Majirga; Matsa Pri. Sch.
Malam Madori,Dunari,Kofar Magari/Jaji Kura Kutum; Barche Abakade Pri. Sch.; Kofar Gidan Dahiru/Gidan Dahiru; Kirfowa Pri. Sch.; Dunari Pri. Sch. I; Dunari Pri. Sch. II; Matarar Bindi P. S; Walmari Pri Sch.; Kampala Pri. Sch. I; Kampala Pri. Sch. II; Kofar Gidan Jatau/Gidan Jatau; Kofar Gidan Chiroma/Gidan Chiroma; Kofar Maigari/Majerin Kaba
Malam Madori,Fateka Akurya,Kofar Gida Maigari/Asuwari; Akurya Gabas Pri. Sch. I; Kofar Gidan Maigari/Bulakori; Akurya Gabas Pri. Sch. II; Kofar Gidan Maigari/Dirabilau; Fateka Pri. Sch.; Baguwar Habe Pri. Sch.; Gidan Maigari/Jigawar Mamman; Gidan Maigari/Mawadachi; Chanchanda Pri. Sch.; Gidan Maigari/Babbar Riga; Gidan Maigari/ Rigar Barde
Malam Madori,Garin Gabas,Unguwar Fada/Unguwar Fada; Gidan Maigari/Chirawa; Gari Gabas Tsohuwa Pri. Sch.; Gidan Maigari/Maskadu Baderi; Gidan Maigari/Maiso; Jalawa Pri. Sch.; Kofar Maigari/Hanakashe; Dispensary Office/Bakin Kasuwa; Gidan Mai Unguwa/Unguwar Maidoki
Malam Madori,Maira Kumi-Bara Musa,Gidan Mai Unguwa/Manomi Gabas; Gidan Maigari/Jarniski Mairakumi; Gidan Maigari/ Matarar Jarniski; Gidan Maigari/ Bara Musa Gabasi; Gidan Maigari/ Digari; Gidan Maigari/ Malarin Gamma; Mairakumi Arewa Pri. Sch.; Kashindila Pri. Sch.; Gidan Maigari/Takoko; Gidan Maigari/Agayau Gabas
Malam Madori,Maka Ddari,Gidan Maigari/Garin Majiya; Garin Barma Kudu Pri. Sch. I; Garin Barma Kudu Pri. Sch. II; Makaddari Yamma; Pry Sch/Makaddari Arewa; Gidan Maigari/Fulanin Makaddari; Gidan Maigari/Mamayen Gabas; Gidan Maigari/Kargon Dan Bare; Gidan Maigari/Akurya; Kargon Mamman Pri. Sch.; Gidan Maigari/Malamawar Zarami
Malam Madori,Malam Madori,Kofar Malam Haladu/Titin Haladu I; Kofar Malam Haladu/Titin Haladu II; Bakin Rijaya/Tudun Gana Rijiya; Gidan Maigari / Baramusa; Kofar Abdu Ata/Gidan Abdu Ata; Gidan Mai Unguwa/Unguwar Shamaki Kudu; Gidan Sarkin Fawa/Unguwar Sarkin Fawa; Kofar Kanti/Kantin Sani; Kofar Gidan Maishayi/Gidan Gajen Maishayi; Gidan Maigari/Kwankwani; Gidan Maiyara/Unguwar Maiyara; Gidan Mai Unguwa/Usman Adabi St.; Gidan Maiungunwar Usman/Adabi St; Dakido Pri. Sch./Unguwar Chiroma I Shamaki; Dakido Pri. Sch./Unguwar Chiroma II Shamaki; Gidan Maigari/Gafayan Fulani
Malam Madori,Shaiya,Gidan Mai Unguwa/Kargon Shayya; Gidan Mai Unguwa/ Shayya Tsakiya; Dinfiduwa Pri. Sch./Dinfiduwa; Shayya Unguwar Gabas Pri. Sch.; Gidan Maigari/Marma Arewa; Gidan Maigari/Yalwan Shayya; Gidan Maigari/Kwan Dola; Gidan Maigari/Buruku Dala; Gidan Maigari/Zaro Yamma
Malam Madori,Tagwaro,Yalwan Babale Pri. Sch.; Kofar Maigari/Yalwan Bujiri; Kachakama Pri. Sch.; Gidan Maigari/Kafin Gurno; Tagwaro Pri. Sch.; Gidan Maigari/Dogon Jeji; Gidan Maigari/Janiski; Gidan Maigari/Kebberi; Kichidune Pri. Sch.; Gidan Maigari/Gororin Habe
Malam Madori,Tashena,Gidan Maigari/Agubu; Kadume Pri. Sch.; Tashena Pri. Sch.; Gidan Maigari/Hadin Maikarofi; Gidan Maigari/Domawa; Gidan Maigari/Azamu; Jama'are Quarters/Jama'are Quarters
Malam Madori,Tonikutara,Dogon Marken Galadima Pri. Sch.; Gidan Maigari/Jigawar Musa; Gidan Maigari/Nasarawa Gabas; Chiromari Pri. Sch.; Tonikutara Pri. Sch.; Gidan Maigari/Dogon Marken Gashare; Gidan Maiunguwa/Gandun Bindigoma; Gandun Sarki Pri. Sch. I; Gandun Sarki Pri. Sch. II; A. T. C. Hadejia/A. T. C Hadejia
Miga,Dangyatin,Dangyatun Pri. Sch. Dangyatun I; Dangyatun Pri. Sch. Dangyatun II; Tsa; Burji C/Gari; Burji Fulatawa; Burji Kainawa; Burji Makera Pri. Sch. I; Burji Makera Pri. Sch. II; Burji Yanmalam; Komai Allah Yayi; Dangyatun C/Gari III
Miga,Garbo,Alfa-Garbo - Alfa I; Alfa-Garbo - Alfa II; Harbo - Garbo - C/Gari; Garin Amadu - Garbo - Garin - Amadu; Takalafiya Pri. Sch. Takalafiya C/Gari; Koran - Dabo Takalafiya - Koran - Dabo; Zungurawa - Takalafiya - Zungurawa
Miga,Hantsu,Hantsu Pri. Sch. Hantsu C/Gari I; Gidan Nagari - Gidan - C/Gari II; Maiganjara/Maiganjara; Markewa/Markewa; Sarawuya Pri. Sch. Sarawuya I; Sarawuya Pri. Sch. Sarawuya II; Hantsu C/Gari III
Miga,Koya,Koya Pri. Sch. Koya - C/Gari I; Koya Pri. Sch. Koya - C/Gari II; Galadimawa; Nafadawa/Nafadawa
Miga,Miga,Miga/Miga C/Gari; Galaucime Pri. Sch Galaucime; Miga/Miga - K/Fada I; Miga/Miga - K/Fada II; Miga/Miga - K/Kudu I; Miga/Miga - K/Kudu II; Kigawa Pri. Sch. Kigawa; Nasarawa Health Clinic Kigawa; Zage Dantse I-Miga Primary School; Agufa C/Gari I; Agufa C/Gari II; Damaganawa II; Gwari; Shunawa; Yandadi; Zage Dantse; Damaganawa; Zugawa
Miga,Sabon Gari Takanebu,Sabon Gari Pri. Sch. Sabon Gari I; Sabon Gari Pri. Sch. Sabon Gari II; Daba/Daba; Namako/Namako; Wayu/Wayu; Tsagaiwa Pri. Sch. Tsagaiwa - C/Gari; Jamaga Pri. Sch. Jamaga I; Jamaga Pri. Sch. Jamaga II; Yalo/Yalo
Miga,Sansani,Atafiyawa I; Atafiyawa II; Aigwa; Sansani Arewa; Sansani C/Gari I; Sansani C / Gari II; Maduga Pri. Sch. Madugu C/Gari I; Maduga Pri. Sch. Madugu C/Gari II; Maduga Inarawa; Madugu Zango
Miga,Tsakuwawa,Tsakuwawa Pri. Sch. Tsakuwawa C/Gari; Tsakuwawa Gululu; Tsakuwawa K/Fada; Tsakuwawa Ummadu; Tsakuwawa Zagau
Miga,Yanduna,Yanduna Pri. Sch. C/Gari; Jagalari/Jagalari; Malikawa/Malikawa; Aducuwa Pri. Sch. Aducuwa-C/Gari; Romawa Pri. Sch. Aducuwa-Romawa; Yanduna C/Gari
Miga,Zareku,Zareku Pri. Sch. Zareku C/Gari; Zareku Dabaka I; Zareku Ganuwa; Zareku Kirnande; Zareku Makwalla/Zareku P. S I; Zareku Makwalla/Zareku P. S II; Zareku Salamawa; Zareku Zango; Zareku Dabaka II
Ringim,Chai-Chai,Chai-Chai Pri. Sch. Chai-Chai Gabas; Chai-Chai Pri. Sch. Chai-Chai Yamma; Kuna Pri. Sch. Kuna/Dosa; Gora Kofar Kudu/Gora Kudu/Arewa; Jauga Pri. Sch. Jauga/Gija; Malamawa Pri. Sch. Malamawar Kale; Kofar Mai Unguwa/Gidan Kutumbi/G/Yako/G/Damina; Kwandarai Pri. Sch. Kwandarai; Kofar Mai Unguwa/Yandutse Kawari; Kofar Mai Unguwa/Gidan Ara/Dagazau; Kofar Mai Unguwa/Auramon Hayi/Gidan Dinya; Daurawa Pri. Sch. Daurawa Gabas; Daurawa Pri. Sch. Daurawa Yamma; Gidan Sani Pri. Sch. Gidan Sani; Gidan Kutumbi/G/Yako/G/Damina; Digawar Hausawa K/Mai Unguwa
Ringim,Kafin Babushe,Kafin Babushe Pri. Sch. Kafin Babushe I; Kafin Babushe Pri. Sch. Kafin Babushe II; K/Mai'Unguwa/Debakai; Kofar Mai'Unguwa/Dunawa; Daushe Pri. Sch. Daushe; Kofar Mai Unguwa/Gidan Lage I; Kofar Mai Unguwa/Gidan Lage II; Beguwa Pri. Sch. Beguwa I; Beguwa Pri. Sch. Beguwa II; Kwaikwayu Pri. Sch. Kwaikwayu
Ringim,Karshi,Karshi Pri. Sch. Karshi; Polling Shead/Jiyau Babba/Karama; Polling Shead/Gagarawa; Kofar Kudu/Badawa; Kuka Pri. Sch. Kuka Mai Ruwa; Dogaji Pri. Sch. Dogaji; Kwari Pri. Sch. Kwari Kudu; Kwari Pri. Sch. Kwari Arewa; Polling Shead/Gachi Kale
Ringim,Kyarama,Kyarama Pri. Sch. Kyarama Gabas; Kyarama Pri. Sch. Kyarama Yamma; Marawa Pri. Sch. Marawa; Kofar Mai'Unguwa/Wadugur; Kofar Mai'Unguwa/Zangon Karara; Kofar Mai'Unguwa/Dabigel Fulani I; Kofar Mai'Unguwa/Dabigel Fulani II; Dabigel Pri. Sch. Dabigel Kafi; Kofar Mai'Unguwa/Karza; Nisan Marke Pri. Sch I; Kofar Mai'Unguwa/Budade; Nisan Marke Pri. Sch. II
Ringim,Ringim,"Katutu Pri. Sch. Katutu; Galadanchi Pri. Sch. Galadanchi; Unguwar Kanti Pri. Sch. Unguwar Kanti; Tudun Wada Pri. Sch. Tudun Wada; Hurumi Viewing Centre/Hurumi/Tsigi; Marakawa Pri. Sch. Marakawa I; Marakawa Pri. Sch. Marakawa II; Kofar Mai'Unguwa/Auramo; Nasarawa Pri. Sch. Nasarawa I; Nasarawa Pri. Sch. Nasarawa II; Walawa Pri. Sch. Walawa; Almajirawa Pri. Sch. Almajirawa; Sabon Gari Pri. Sch. Sabon Gari I; Sabon Gari Pri. Sch. Sabon Gari II; Majiyawar Gari Pri. Sch. Majiyawar Gari; Kofar Mai'Unguwa/Majiyawa Kaya; Kofar Mai'Unguwa/Ba'awar Ganye/Tatago; Bago Pri. Sch. Bago Gwadamo Gabas; Zangon Sallau Pri. Sch. Zangon Sallau/B/Madaki; Ganjin Gebi Pri. Sch. Ganjin Gebi; Bagon Jani Pri. Sch. Bagon Jani/Larabawa; Kofar Mai'Unguwa/Kadage; Larabawa,Kofar Mai-Unguwa"
Ringim,Sankara,"Sankara Pri. Sch. Sankara Gabas; Sankara Pri. Sch. Sankara Yamma; Kofar Mai'Unguwa/Walawar; Kofar Mai'Unguwa/Gamoji; Kofar Mai'Unguwa/Kankaleru; Badage Pri. Sch. Badage; Kofar Mai'Unguwa/Dallare; Fachawa Pri. Sch. Fachawa; Kofar Mai'Unguwa/Bare Bari /Kunkurawa; Amaguwa Pri. Sch. Amaguwa I; Amaguwa Pri. Sch. Amaguwa II; Kulawa Pri. Sch. Kulawa; Kofar Mai'Unguwa/Tsamai/Dogo Mare; Tsabare Pri. Sch. Tsabare; Kofar Mai'Unguwa/Salifawa; Gidan-Ari Pri. Sch. Gidan -Ari; Kofar Mai'Unguwa/Kwangi/Debi; Tsaba Pri. Sch. Tsaba/Dungui; Kunkurawa, Kofar Mai-Unguwa"
Ringim,Sintilmawa,"Sintilmawa Pri. Sch. Sintilmawa I; Sintilmawa Pri. Sch. Sintilmawa II; Kofar Mai'Unguwa/Gidan Garke/Kulkima; Gabarin Pri. Sch. Gabarin; Kofar Mai'Unguwa/Burtu Kanyu/Burtu Faru; Gujaba Pri. Sch. Gujaba I; Gujaba Pri. Sch. Gujaba II; Karwai Pri. Sch. Karwai/Mago; Shafar Pri. Sch. Shafar I; Shafar Pri. Sch. Shafar II; Tsungur Pri. Sch. Tsungur Gari; Kofar Mai'Unguwa/Tsungur Fulani; Kofar Mai'Unguwa/Tul; Kofar Mai'Unguwa/Dagasa; Kofar Mai'Unguwa/Charkawa; Kofar Mai'Unguwa/Hambarawa/Yafai; Kulkima, Kofar Mai-Unguwa"
Ringim,Tofa,"Tofa Pri. Sch. Tofa/Kantamawa; Kofar Maiunguwa/Kagadama Tsuru; Kofar Maiunguwa/Zangon Buluntu; Kofar Maiunguwa/Yantasau; Hambarawa Pri. Sch. Hambarawa Jammari; Kofar Mai'Unguwa/Madoba; Kofar Mai'Unguwa/Daneji; Kofar Mai'Unguwa/Gofawa; Gerawa Pri. Sch. Gerawa; Gasakole Pri. Sch. Gasakole; Dandi Pri. Sch. Dandi I; Dandi Pri. Sch. Dandi II; Danmakeri Pri. Sch.; D/Makera/Kofar Yamma / Jankawa; Shengel Pri. Sch. Shengel; Dadin Kowa Gabas/Dadin Kowa; Gerawa, Primary School"
Ringim,Yandutse,"Yandutse Pri. Sch. Yandutse Yamma; Yandutse Pri. Sch. Yandutse Gabas; Yandutse Pri. Sch. Yandutse Tsakiya; Malamawa Pri. Sch. Malamawa Yandutse; Polling Shead/Chori/Kanawa/Fulani; Z/Kanya Pri. Sch. Zangon Kanya Kudu; Z/Kanya Pri. Sch. Zangon Kanya Arewa; Polling Shead/Margawa Kulluru; Yakasawa Pri. Sch. Yakasawar Kwari; Yakasawa Tudu Pri. Sch. Yakasawar Tudu; Gidan Maza Pri. Sch. Gidan Maza; Adambas Pri. Sch. Adambas/Dage; Polling Shead/Tsagan; Polling Shead/Galadi Yandutse; Yandutse Yamma, Primary School"
Roni,Amaryawa,Amaryawa Pri. Sch./ Amaryawa I; Amaryawa Pri. Sch. /Amaryawa II; Amaryawa Pri. Sch. /Amaryawa III; Dabawa Cikin Gari/Dabawa; Kurmi G. Mai'Unguwa/Kurmi; Jigawa Dandali/Jigawa; Jaringa; Kari Cikin Gari/Kari; Gidan S/Fulani Yalde/Kari & Yalde; Mamudawa Cikin Gari/Mamudawa; Zagabu G. Maiunguwa/Zagabu; Mamudawa S/Gari
Roni,Baragumi,Baragumi Pri. Sch. /Baragumi; Gidan S/Fulani/Jama'ar Fulani I; Gidan S/Fulani/Jama'ar Fulani II; Mako Gidian/M Unguwa; Marke Cikin Gari/Marke I; Marke Cikin Gari/Marke II; Makera Dandali/Makera; Mahuta Pri. Sch./ Mahuta; Nanumawa Pri. Sch./ Nanumawa; Tsaunin Goga/Gindintahuna
Roni,Dansure,Bula G. Maiunguwa/Bula; Daleji Cikin Gari/Daleji; Dansure Cikin Gari/Dansure Gabas; Dantemu Dandali/Dantemu; Diddigau Cikin Gari/Diddigau I; Diddigau Cikin Gari/Diddigau II; Dansure Pri. Sch. /Sabon Gari I; Dansure Pri. Sch. / Sabon Gari II; Dansure Pri. Sch. /Sabon Gari III
Roni,Fara,Fara-Baragumi Dandali/Baragumi-Fara; Barinje Kaiwa Dandali/Barinjen-Kaiwa; Dantaimu Cikin Gari/Dantaimu; Barinje Pri. Sch./ Fara-Barinje; U/Ashe Pri. Sch./ Kagadama; Gindin Dorawa/Zanguna
Roni,Kwaita,Gidan Sarkin Fulani/Bula-Kwaita; Dantaimu Cikin Gari/Dantaimu; Jabiyawa Dandali/Jabiyawa; Kaya Pri. Sch./ Kaya Gabas; Kwaita Pri. Sch. Kwaita; Gidan Sarkin Fulani/Tsakani; Rumawa Cikin Gari/Rumawa; Kaya Pry Sch/Kaya Yamma
Roni,Roni,Kofar M. Dangwani/M. M Dangwani; Kofar M. Dangwani/Tashar Ido; Kudu Pri. Sch. Kofar Kudu; T. T. C Roni/T. C. C Roni; Kofar Gabas/Wajen Gabas; Dandali / Wajen Gabas
Roni,Sankau,Balle Dandali/Balle; Dandali Cikin Gari/Dandali; Faifaiku Cikin Gari/Faifaiku; Jataka Cikin Gari/Jataka; Kudu Pri. Sch./ Kofar-Kudu; Kwatsatsa Dandali/Kwatsatsa; Sankau G. Maiunguwa/Sankau; Gidan Maiunguwa/Ruwan Dutse; Maje/Faifaiku
Roni,Tunas,"Dandali / Santar Tsaye; Shimfida Cikin Gari / Shimfida; Takwardawa Pri. Sch., Takwardawa; Ung. Bundu Dandali / Ung. Bundu; Ung. Mani Cikin Gari / Ung. Mani I; Ung. Mani Cikin Gari / Ung. Mani II; Gidan Mai Unguwa / Wuddi ; Wuddi Dandali / Wuddi M. Marina"
Roni,Yanzaki,"Dage Cikin Gari/Dage; Gidan Maiunguwa/Dogal; Gidan Dawa Cikin Gari/Gidan Dawa; Gidan Maiunguwa/Gumuma; Gidan Maiunguwa/Jangefe I; Gidan Maiunguwa/Jangefe II; Gidan Sarkin Fulani/Ung. Dinya; U/Dinya Dandali/Ung. Dinya; Gidan S/Fulani/Ung, Sara; Gidan Maiunguwa/Yanzaki; Karofin-Tsamiya/K-Tsamiya"
Roni,Zugai,Ban Iyaka; Ban Iyaka Cikin Gari/Bani Yaka; Gidan Maiunguwa/Daurawa; Gidan Maiunguwa/Daurawa Jama'a; Gidan S/Fulani/Gangare; Kaki Maiwando Dandali/Kaki M. Wando I; Kaki Maiwando Dandali/Kaki M. Wando II; Gidan Maiunguwa/Luda & Zugai; Luda Cikin Gari/Luda; Zugai Pri. Sch. Zugai
Sule-Tankarkar,Albasu,"Albasu Pri. Sch. Albasu I; Albasu Pri. Sch. Albasu II; Muku Pri. Sch. Muku; Takure Pri. Sch. Takure; T/Lafiya Pri. Sch. Tsamiya Lafiya; Kirgi Pri. Sch. Kirgi; Karangi Pri. Sch. Karangi; Rakumi Pri. Sch. Rakumi; Kirgi Pry Sch, Kirgi"
